Gene1	Gene2	Better Similarity With Homology	Similarity With Homology	LCS With Homology	Annotation Pair leading to best match	Common subsumer set	Similarity Without Homology	LCS Without Homology	Annotation Pair leading to best match	Common subsumer set	
MGI:102548	ZFIN:ZDB-GENE-030131-2702	0	3.9	WithHomologyCL_0000117	MP_0009940--ZP_0003466	WithHomologyCL_0000393,WithHomologyCL_0000117,WithHomologyCL_0000255,WithHomologyCL_0000211,WithoutHomologyUBERON_0000465,WithoutHomologyCL_0002319,WithoutHomologyCL_2000029,WithoutHomologyUBERON_0004121,WithHomologyUBERON_0001016,WithoutHomologyGO_0005575,WithHomologyBFO_0000040,WithHomologyGO_0005623,WithoutHomologyGO_0005623,WithHomologyCL_2000029,WithoutHomologyGO_0008150,WithoutHomologyCL_0000000,WithoutHomologyCL_0000003,WithHomologyCL_0000540,WithHomologyUBERON_0000480,WithoutHomologyBFO_0000040,WithHomologyCL_0000548,WithHomologyUBERON_0000467,WithHomologyGO_0008150,WithHomologyCL_0002371,WithHomologyCL_0002319,WithoutHomologyCL_0000255,WithHomologyCL_0000003,WithHomologyCL_0000000,WithoutHomologyUBERON_0001016,WithoutHomologyCL_0000211,WithoutHomologyUBERON_0000061,WithHomologyUBERON_0000061,WithoutHomologyUBERON_0001062,WithHomologyUBERON_0001062,WithoutHomologyUBERON_0000467,WithoutHomologyCL_0000404,WithoutHomologyUBERON_0000480,WithHomologyCL_0000404,WithoutHomologyCL_0000393,WithHomologyGO_0005575,WithoutHomologyCL_0000548,WithHomologyUBERON_0000465,WithHomologyUBERON_0004121,WithoutHomologyCL_0000540,WithoutHomologyCL_0002371,WithoutHomologyCL_0000117	3.9	WithoutHomologyCL_0000117	MP_0009940--ZP_0003466	WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0000465,WithoutHomologyCL_0002319,WithoutHomologyCL_2000029,WithoutHomologyUBERON_0004121,WithoutHomologyGO_0005575,WithoutHomologyUBERON_0001016,WithoutHomologyGO_0005623,WithoutHomologyGO_0008150,WithoutHomologyCL_0000000,WithoutHomologyCL_0000003,WithoutHomologyBFO_0000040,WithoutHomologyCL_0000255,WithoutHomologyCL_0000211,WithoutHomologyUBERON_0000061,WithoutHomologyCL_0002371,WithoutHomologyUBERON_0000480,WithoutHomologyCL_0000404,WithoutHomologyCL_0000393,WithoutHomologyCL_0000548,WithoutHomologyCL_0000540,WithoutHomologyUBERON_0001062,WithoutHomologyCL_0000117
MGI:1345279	ZFIN:ZDB-GENE-021115-1	0	2.86	WithoutHomologyCL_0000232	MP_0002875--ZP_0000396	WithHomologyGO_0030097,WithHomologyBFO_0000040,WithHomologyGO_0048869,WithHomologyCL_0000255,WithHomologyCL_0000232,WithoutHomologyCL_0000081,WithoutHomologyCL_0000329,WithHomologyUBERON_0004177,WithoutHomologyUBERON_0002405,WithoutHomologyUBERON_0002390,WithoutHomologyUBERON_0000465,WithHomologyCL_0000329,WithoutHomologyUBERON_0000467,WithHomologyCL_0000988,WithoutHomologyUBERON_0004120,WithHomologyCL_0000764,WithHomologyCL_0000763,WithoutHomologyGO_0048869,WithHomologyCL_0002371,WithHomologyGO_0005623,WithoutHomologyGO_0005623,WithHomologyGO_0044763,WithoutHomologyGO_0008150,WithHomologyGO_0048534,WithoutHomologyCL_0000003,WithHomologyGO_0044767,WithHomologyUBERON_0000480,WithoutHomologyGO_0005575,WithHomologyGO_0048468,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0010000,WithHomologyCL_0000548,WithoutHomologyCL_0000000,WithHomologyUBERON_0002390,WithHomologyGO_0032502,WithHomologyCL_0002092,WithoutHomologyGO_0044699,WithHomologyGO_0008150,WithoutHomologyCL_0000764,WithoutHomologyGO_0048513,WithoutHomologyCL_0000763,WithHomologyGO_0048856,WithoutHomologyCL_0000255,WithoutHomologyGO_0032502,WithHomologyGO_0044699,WithHomologyCL_0000000,WithHomologyUBERON_0000062,WithHomologyCL_0000081,WithoutHomologyUBERON_0004177,WithHomologyUBERON_0000061,WithoutHomologyGO_0044763,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000480,WithoutHomologyCL_0000988,WithoutHomologyUBERON_0000062,WithHomologyUBERON_0001062,WithoutHomologyGO_0048856,WithHomologyUBERON_0010000,WithHomologyCL_0001035,WithoutHomologyCL_0002371,WithHomologyUBERON_0000467,WithHomologyGO_0009987,WithoutHomologyCL_0001035,WithHomologyUBERON_0002405,WithoutHomologyGO_0048534,WithoutHomologyUBERON_0000061,WithHomologyGO_0005575,WithHomologyUBERON_0000465,WithoutHomologyCL_0000232,WithHomologyGO_0048513,WithHomologyUBERON_0004120,WithoutHomologyGO_0048468,WithoutHomologyCL_0002092,WithoutHomologyGO_0030097,WithoutHomologyGO_0044767,WithoutHomologyGO_0009987,WithoutHomologyCL_0000548,WithHomologyCL_0000003	2.86	WithoutHomologyCL_0000232	MP_0002875--ZP_0000396	WithoutHomologyCL_0001035,WithoutHomologyCL_0000081,WithoutHomologyCL_0000329,WithoutHomologyUBERON_0002405,WithoutHomologyUBERON_0002390,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004120,WithoutHomologyGO_0005575,WithoutHomologyGO_0048869,WithoutHomologyCL_0000232,WithoutHomologyGO_0005623,WithoutHomologyGO_0008150,WithoutHomologyCL_0000000,WithoutHomologyCL_0000003,WithoutHomologyGO_0030097,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0010000,WithoutHomologyGO_0044699,WithoutHomologyCL_0000764,WithoutHomologyGO_0048513,WithoutHomologyCL_0000763,WithoutHomologyCL_0000255,WithoutHomologyGO_0032502,WithoutHomologyUBERON_0004177,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0000062,WithoutHomologyGO_0044763,WithoutHomologyUBERON_0001062,WithoutHomologyCL_0000988,WithoutHomologyGO_0048856,WithoutHomologyCL_0002371,WithoutHomologyUBERON_0000480,WithoutHomologyGO_0048534,WithoutHomologyGO_0048468,WithoutHomologyCL_0002092,WithoutHomologyGO_0044767,WithoutHomologyGO_0009987,WithoutHomologyCL_0000548
MGI:107634	ZFIN:ZDB-GENE-030131-6896	0	1.77	WithHomologyGO_0009790	MP_0004200--ZP_0001589	WithHomologyGO_0048856,WithoutHomologyGO_0032502,WithHomologyGO_0044699,WithHomologyGO_0044767,WithHomologyGO_0009790,WithHomologyGO_0008150,WithoutHomologyGO_0009790,WithoutHomologyGO_0044767,WithoutHomologyGO_0044699,WithHomologyGO_0032502,WithoutHomologyGO_0008150,WithoutHomologyGO_0048856	1.77	WithoutHomologyGO_0009790	MP_0004200--ZP_0001589	WithoutHomologyGO_0032502,WithoutHomologyGO_0009790,WithoutHomologyGO_0044767,WithoutHomologyGO_0044699,WithoutHomologyGO_0008150,WithoutHomologyGO_0048856
MGI:1289273	ZFIN:ZDB-GENE-020419-15	0	0.19	WithHomologyUBERON_0010000	MP_0011095--ZP_0000043	WithHomologyUBERON_0010000,WithHomologyUBERON_0000465,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0010000,WithHomologyUBERON_0000061,WithoutHomologyUBERON_0001062,WithHomologyUBERON_0001062,WithoutHomologyUBERON_0000465	0.19	WithoutHomologyUBERON_0010000	MP_0011095--ZP_0000043	WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000061
MGI:98727	ZFIN:ZDB-GENE-030723-4	0	2.65	WithoutHomologyUBERON_0006914	MP_0010811--ZP_0001241	WithHomologyBFO_0000040,WithHomologyUBERON_0000119,WithoutHomologyUBERON_0006914,WithHomologyUBERON_0006914,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0000119,WithHomologyUBERON_0005181,WithoutHomologyUBERON_0000479,WithHomologyUBERON_0000467,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0000483,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000064,WithHomologyUBERON_0000064,WithHomologyUBERON_0000062,WithHomologyUBERON_0000061,WithHomologyUBERON_0001062,WithoutHomologyUBERON_0000062,WithHomologyUBERON_0010000,WithoutHomologyUBERON_0000483,WithoutHomologyUBERON_0005181,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0005177,WithHomologyUBERON_0000479,WithHomologyUBERON_0003103,WithHomologyUBERON_0005177,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000061	2.65	WithoutHomologyUBERON_0006914	MP_0010811--ZP_0001241	WithoutHomologyUBERON_0000483,WithoutHomologyUBERON_0000119,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0005177,WithoutHomologyUBERON_0000064,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0006914,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000479,WithoutHomologyUBERON_0005181
MGI:102541	ZFIN:ZDB-GENE-991124-7	0	5.43	WithoutHomologyUBERON_0002087	MP_0000298--ZP_0001800	WithHomologyBFO_0000040,WithoutHomologyUBERON_0004535,WithoutHomologyUBERON_0007100,WithoutHomologyUBERON_0005423,WithoutHomologyUBERON_0000465,WithHomologyUBERON_0004535,WithoutHomologyUBERON_0000467,WithHomologyGO_0032502,WithoutHomologyUBERON_0004120,WithoutHomologyUBERON_0002050,WithHomologyUBERON_0005181,WithoutHomologyUBERON_0010314,WithoutHomologyGO_0008150,WithHomologyUBERON_0000467,WithHomologyGO_0048731,WithHomologyGO_0044767,WithHomologyUBERON_0000480,WithoutHomologyUBERON_0000948,WithoutHomologyBFO_0000040,WithoutHomologyGO_0048731,WithoutHomologyUBERON_0010000,WithHomologyUBERON_0003103,WithoutHomologyGO_0044699,WithHomologyGO_0008150,WithHomologyUBERON_0010314,WithoutHomologyGO_0048513,WithoutHomologyUBERON_0002087,WithHomologyGO_0048856,WithoutHomologyGO_0032502,WithHomologyGO_0044699,WithHomologyUBERON_0000062,WithoutHomologyUBERON_0005181,WithoutHomologyUBERON_0015228,WithHomologyUBERON_0000061,WithHomologyUBERON_0000948,WithoutHomologyGO_0044767,WithoutHomologyUBERON_0000062,WithHomologyUBERON_0001062,WithoutHomologyGO_0048856,WithHomologyUBERON_0002087,WithHomologyUBERON_0010000,WithoutHomologyUBERON_0003103,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0005177,WithHomologyUBERON_0000465,WithHomologyUBERON_0007100,WithHomologyGO_0048513,WithHomologyUBERON_0005423,WithHomologyUBERON_0004120,WithHomologyUBERON_0005177,WithHomologyUBERON_0015228,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000061,WithHomologyUBERON_0002050	5.43	WithoutHomologyUBERON_0002087	MP_0000298--ZP_0001800	WithoutHomologyUBERON_0004535,WithoutHomologyUBERON_0007100,WithoutHomologyUBERON_0005423,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004120,WithoutHomologyUBERON_0002050,WithoutHomologyUBERON_0010314,WithoutHomologyGO_0008150,WithoutHomologyUBERON_0015228,WithoutHomologyUBERON_0000948,WithoutHomologyBFO_0000040,WithoutHomologyGO_0048731,WithoutHomologyUBERON_0010000,WithoutHomologyGO_0044699,WithoutHomologyGO_0048513,WithoutHomologyUBERON_0002087,WithoutHomologyGO_0032502,WithoutHomologyUBERON_0005181,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0000062,WithoutHomologyGO_0044767,WithoutHomologyGO_0048856,WithoutHomologyUBERON_0003103,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0005177,WithoutHomologyUBERON_0000465
MGI:1861691	ZFIN:ZDB-GENE-060217-1	0	2.63	WithHomologyUBERON_0002028	MP_0004098--ZP_0003200	WithHomologyBFO_0000040,WithHomologyUBERON_0002028,WithoutHomologyUBERON_0000073,WithHomologyUBERON_0000073,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004121,WithHomologyUBERON_0001016,WithHomologyUBERON_0000955,WithoutHomologyUBERON_0001016,WithoutHomologyUBERON_0010314,WithHomologyUBERON_0000467,WithoutHomologyUBERON_0002616,WithoutHomologyUBERON_0002028,WithHomologyUBERON_0000480,WithHomologyUBERON_0000481,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0010000,WithHomologyUBERON_0010314,WithoutHomologyUBERON_0000064,WithHomologyUBERON_0000064,WithHomologyUBERON_0000062,WithHomologyUBERON_0002616,WithoutHomologyUBERON_0000062,WithHomologyUBERON_0001062,WithHomologyUBERON_0000061,WithHomologyUBERON_0010000,WithoutHomologyUBERON_0000481,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0000955,WithHomologyUBERON_0000465,WithHomologyUBERON_0004121,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000061	2.63	WithoutHomologyUBERON_0002028	MP_0004098--ZP_0003200	WithoutHomologyUBERON_0001016,WithoutHomologyUBERON_0010314,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0000955,WithoutHomologyUBERON_0002616,WithoutHomologyUBERON_0002028,WithoutHomologyUBERON_0000064,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0000073,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004121,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0000481
MGI:1321390	ZFIN:ZDB-GENE-040426-1156	0	3.14	WithoutHomologyGO_0001568	MP_0001622--ZP_0005053	WithoutHomologyUBERON_0000055,WithHomologyUBERON_0000055,WithHomologyBFO_0000040,WithoutHomologyUBERON_0004535,WithoutHomologyUBERON_0000465,WithHomologyUBERON_0004535,WithoutHomologyUBERON_0000467,WithHomologyGO_0032502,WithoutHomologyUBERON_0004120,WithHomologyGO_0001568,WithoutHomologyGO_0008150,WithHomologyUBERON_0000467,WithHomologyGO_0048731,WithHomologyGO_0044767,WithHomologyUBERON_0000480,WithoutHomologyUBERON_0004111,WithoutHomologyBFO_0000040,WithoutHomologyGO_0048731,WithoutHomologyGO_0044699,WithHomologyGO_0008150,WithHomologyUBERON_0004111,WithHomologyGO_0048856,WithoutHomologyGO_0032502,WithHomologyGO_0044699,WithoutHomologyUBERON_0001981,WithoutHomologyUBERON_0000061,WithoutHomologyGO_0001568,WithHomologyUBERON_0000061,WithoutHomologyGO_0044767,WithoutHomologyUBERON_0000477,WithHomologyUBERON_0001062,WithoutHomologyGO_0048856,WithoutHomologyUBERON_0000480,WithHomologyUBERON_0000477,WithHomologyUBERON_0001981,WithHomologyUBERON_0000465,WithHomologyUBERON_0004120,WithoutHomologyUBERON_0001062	3.14	WithoutHomologyGO_0001568	MP_0001622--ZP_0005053	WithoutHomologyUBERON_0004111,WithoutHomologyUBERON_0000055,WithoutHomologyUBERON_0000480,WithoutHomologyGO_0008150,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004535,WithoutHomologyUBERON_0001981,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0000061,WithoutHomologyGO_0048731,WithoutHomologyGO_0001568,WithoutHomologyGO_0032502,WithoutHomologyUBERON_0001062,WithoutHomologyGO_0044767,WithoutHomologyUBERON_0000477,WithoutHomologyGO_0044699,WithoutHomologyUBERON_0004120,WithoutHomologyUBERON_0000465,WithoutHomologyGO_0048856
MGI:1891414	ZFIN:ZDB-GENE-040704-35	0	3.95	WithoutHomologyUBERON_0000476	MP_0009620--ZP_0004159	WithoutHomologyUBERON_0000033,WithHomologyBFO_0000040,WithHomologyUBERON_0001062,WithoutHomologyUBERON_0011676,WithoutHomologyUBERON_0005423,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0004121,WithoutHomologyUBERON_0002050,WithHomologyUBERON_0011676,WithoutHomologyUBERON_0010314,WithHomologyUBERON_0010000,WithHomologyUBERON_0000465,WithoutHomologyBFO_0000040,WithHomologyUBERON_0005423,WithoutHomologyUBERON_0010000,WithHomologyUBERON_0000033,WithHomologyUBERON_0010314,WithoutHomologyUBERON_0000061,WithHomologyUBERON_0000061,WithoutHomologyUBERON_0000476,WithoutHomologyUBERON_0000475,WithHomologyUBERON_0000475,WithHomologyUBERON_0000476,WithHomologyUBERON_0004121,WithoutHomologyUBERON_0000465,WithHomologyUBERON_0002050	3.95	WithoutHomologyUBERON_0000476	MP_0009620--ZP_0004159	WithoutHomologyUBERON_0000033,WithoutHomologyUBERON_0010314,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0000465,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0005423,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0011676,WithoutHomologyUBERON_0000475,WithoutHomologyUBERON_0004121,WithoutHomologyUBERON_0000476,WithoutHomologyUBERON_0002050
MGI:108055	ZFIN:ZDB-GENE-030730-1	0	0.73	WithHomologyUBERON_0004121	MP_0006097--ZP_0005205	WithHomologyBFO_0000040,WithHomologyUBERON_0000465,WithoutHomologyUBERON_0004121,WithoutHomologyUBERON_0000061,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0010000,WithHomologyUBERON_0000061,WithHomologyUBERON_0004121,WithoutHomologyUBERON_0001062,WithHomologyUBERON_0001062,WithoutHomologyUBERON_0000465,WithHomologyUBERON_0010000	0.73	WithoutHomologyUBERON_0004121	MP_0006097--ZP_0005205	WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0004121
MGI:87941	ZFIN:ZDB-GENE-030616-382	0	1.41	WithoutHomologyUBERON_0001032	MP_0001983--ZP_0000043	WithoutHomologyUBERON_0000480,WithHomologyUBERON_0000467,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0001032,WithoutHomologyBFO_0000040,WithHomologyUBERON_0000061,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000467,WithHomologyUBERON_0001062,WithHomologyUBERON_0001032,WithoutHomologyUBERON_0001062,WithHomologyBFO_0000040	1.41	WithoutHomologyUBERON_0001032	MP_0001983--ZP_0000043	WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0001032,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0000465
MGI:109347	ZFIN:ZDB-GENE-040625-24	0	1.62	WithHomologyUBERON_0010313	MP_0005543--ZP_0006577	WithoutHomologyUBERON_0000033,WithHomologyUBERON_0000019,WithHomologyBFO_0000040,WithoutHomologyBFO_0000040,WithHomologyUBERON_0001062,WithoutHomologyUBERON_0011676,WithoutHomologyUBERON_0000019,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000467,WithHomologyUBERON_0001032,WithoutHomologyUBERON_0004121,WithHomologyUBERON_0000970,WithHomologyUBERON_0010000,WithHomologyUBERON_0011676,WithoutHomologyUBERON_0010314,WithHomologyUBERON_0000467,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithoutHomologyUBERON_0001032,WithoutHomologyUBERON_0002104,WithHomologyUBERON_0004121,WithoutHomologyUBERON_0010000,WithHomologyUBERON_0000033,WithHomologyUBERON_0015212,WithHomologyUBERON_0010314,WithHomologyUBERON_0010230,WithHomologyUBERON_0002104,WithoutHomologyUBERON_0000020,WithHomologyUBERON_0000047,WithoutHomologyUBERON_0000047,WithHomologyUBERON_0000062,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0000475,WithHomologyUBERON_0000061,WithoutHomologyUBERON_0010230,WithoutHomologyUBERON_0000480,WithHomologyUBERON_0000475,WithoutHomologyUBERON_0015212,WithHomologyUBERON_0000020,WithHomologyUBERON_0010313,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0010313,WithoutHomologyUBERON_0000970	1.62	WithoutHomologyUBERON_0010313	MP_0005543--ZP_0006577	WithoutHomologyUBERON_0000033,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0011676,WithoutHomologyUBERON_0000019,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004121,WithoutHomologyUBERON_0010314,WithoutHomologyUBERON_0010313,WithoutHomologyUBERON_0001032,WithoutHomologyUBERON_0002104,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000020,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0000047,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0000475,WithoutHomologyUBERON_0010230,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0015212,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000970
MGI:1915396	ZFIN:ZDB-GENE-021217-3	0	2.72	WithHomologyGO_0009888	MP_0000926--ZP_0002926	WithHomologyBFO_0000040,WithoutHomologyGO_0009790,WithoutHomologyGO_0009792,WithoutHomologyUBERON_0000465,WithHomologyGO_0009888,WithHomologyGO_0032502,WithoutHomologyUBERON_0004120,WithoutHomologyUBERON_0002050,WithHomologyGO_0043009,WithoutHomologyGO_0048856,WithoutHomologyGO_0008150,WithHomologyUBERON_0010000,WithHomologyGO_0044767,WithHomologyGO_0009792,WithHomologyGO_0009790,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0010000,WithoutHomologyGO_0043009,WithHomologyGO_0008150,WithHomologyGO_0048856,WithoutHomologyGO_0032502,WithHomologyGO_0044699,WithHomologyGO_0001701,WithoutHomologyUBERON_0000061,WithHomologyUBERON_0000061,WithoutHomologyGO_0001701,WithoutHomologyGO_0044767,WithHomologyUBERON_0001062,WithoutHomologyUBERON_0005291,WithoutHomologyUBERON_0000479,WithoutHomologyGO_0044699,WithoutHomologyUBERON_0005423,WithHomologyUBERON_0000479,WithHomologyUBERON_0000465,WithoutHomologyGO_0009888,WithHomologyUBERON_0005423,WithHomologyUBERON_0004120,WithHomologyUBERON_0005291,WithoutHomologyUBERON_0001062,WithHomologyUBERON_0002050	2.72	WithoutHomologyGO_0009888	MP_0000926--ZP_0002926	WithoutHomologyUBERON_0000479,WithoutHomologyUBERON_0005291,WithoutHomologyGO_0043009,WithoutHomologyUBERON_0005423,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0000061,WithoutHomologyGO_0009888,WithoutHomologyUBERON_0010000,WithoutHomologyGO_0032502,WithoutHomologyGO_0009790,WithoutHomologyUBERON_0001062,WithoutHomologyGO_0001701,WithoutHomologyGO_0044767,WithoutHomologyGO_0044699,WithoutHomologyGO_0008150,WithoutHomologyUBERON_0004120,WithoutHomologyUBERON_0000465,WithoutHomologyGO_0009792,WithoutHomologyGO_0048856,WithoutHomologyUBERON_0002050
MGI:104708	ZFIN:ZDB-GENE-020419-5	0	0.19	WithHomologyUBERON_0010000	MP_0006206--ZP_0001192	WithHomologyUBERON_0010000,WithHomologyUBERON_0000465,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0010000,WithHomologyUBERON_0000061,WithoutHomologyUBERON_0001062,WithHomologyUBERON_0001062,WithoutHomologyUBERON_0000465	0.19	WithoutHomologyUBERON_0010000	MP_0006206--ZP_0001192	WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000061
MGI:1341847	ZFIN:ZDB-GENE-030131-4827	0	3.29	WithHomologyUBERON_0012274	MP_0000473--ZP_0003901	WithHomologyUBERON_0012274,WithoutHomologyUBERON_0000483,WithHomologyUBERON_0010000,WithoutHomologyUBERON_0000485,WithHomologyUBERON_0000465,WithHomologyUBERON_0000479,WithoutHomologyUBERON_0000119,WithHomologyUBERON_0000483,WithoutHomologyUBERON_0000061,WithHomologyUBERON_0000485,WithoutHomologyUBERON_0010000,WithHomologyUBERON_0000061,WithoutHomologyUBERON_0012274,WithoutHomologyUBERON_0000465,WithHomologyUBERON_0001062,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000479,WithoutHomologyUBERON_0000490,WithHomologyUBERON_0000119,WithHomologyUBERON_0000490	3.29	WithoutHomologyUBERON_0000485	MP_0000473--ZP_0003901	WithoutHomologyUBERON_0000483,WithoutHomologyUBERON_0000485,WithoutHomologyUBERON_0000119,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0012274,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000479,WithoutHomologyUBERON_0000490
MGI:1915522	ZFIN:ZDB-GENE-040912-136	0	0.78	WithoutHomologyUBERON_0001016	MP_0000920--ZP_0000043	WithoutHomologyUBERON_0001016,WithoutHomologyUBERON_0000480,WithHomologyBFO_0000040,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0000061,WithHomologyUBERON_0000061,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000467,WithHomologyUBERON_0001062,WithoutHomologyUBERON_0000465,WithHomologyUBERON_0001016,WithHomologyUBERON_0000467	0.78	WithoutHomologyUBERON_0001016	MP_0000920--ZP_0000043	WithoutHomologyUBERON_0001016,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0000061,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0000465
MGI:88259	ZFIN:ZDB-GENE-050913-146	0	1.28	WithoutHomologyUBERON_0002405	MP_0011081--ZP_0002179	WithHomologyBFO_0000040,WithHomologyCL_0000255,WithoutHomologyUBERON_0002405,WithoutHomologyCL_0002371,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004120,WithoutHomologyGO_0005575,WithHomologyUBERON_0010000,WithHomologyCL_0002371,WithHomologyGO_0005623,WithoutHomologyGO_0005623,WithoutHomologyCL_0000000,WithoutHomologyCL_0000003,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0010000,WithHomologyCL_0000548,WithoutHomologyCL_0000255,WithHomologyCL_0000003,WithHomologyCL_0000000,WithHomologyUBERON_0000062,WithoutHomologyUBERON_0000061,WithHomologyUBERON_0000061,WithoutHomologyUBERON_0001062,WithHomologyUBERON_0002405,WithHomologyUBERON_0001062,WithoutHomologyUBERON_0000062,WithHomologyUBERON_0000467,WithoutHomologyUBERON_0000480,WithHomologyGO_0005575,WithHomologyUBERON_0004120,WithoutHomologyUBERON_0000465,WithoutHomologyCL_0000548	1.28	WithoutHomologyUBERON_0002405	MP_0011081--ZP_0002179	WithoutHomologyCL_0000255,WithoutHomologyGO_0005623,WithoutHomologyUBERON_0000480,WithoutHomologyCL_0000000,WithoutHomologyCL_0000003,WithoutHomologyCL_0002371,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0002405,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004120,WithoutHomologyUBERON_0001062,WithoutHomologyCL_0000548,WithoutHomologyGO_0005575
