Gene1	Gene2	Better Similarity With Homology	Similarity With Homology	LCS With Homology	Annotation Pair leading to best match	Common subsumer set	Similarity Without Homology	LCS Without Homology	Annotation Pair leading to best match	Common subsumer set	
ZFIN:ZDB-GENE-050522-328	NCBI_gene:51715	-1	0	None			1.85	WithoutHomologyGO_0001701	ZP_0002890--HP_0010301	WithoutHomologyGO_0032502,WithoutHomologyGO_0044699,WithoutHomologyGO_0009790,WithoutHomologyGO_0001701,WithoutHomologyGO_0044767,WithoutHomologyGO_0043009,WithoutHomologyGO_0008150,WithoutHomologyGO_0009792,WithoutHomologyGO_0048856
ZFIN:ZDB-GENE-980528-2060	NCBI_gene:145258	-1	1.95	WithHomologyUBERON_0003129	ZP_0000117--HP_0000277	WithHomologyUBERON_0000477,WithHomologyUBERON_0000475,WithHomologyBFO_0000040,WithHomologyUBERON_0001474,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0003129,WithHomologyUBERON_0000062,WithHomologyUBERON_0000061,WithHomologyUBERON_0000075,WithHomologyUBERON_0000033,WithHomologyUBERON_0003128,WithHomologyUBERON_0001062,WithHomologyUBERON_0000467,WithHomologyUBERON_0010314,WithHomologyUBERON_0001434,WithHomologyUBERON_0011676,WithHomologyUBERON_0004765,WithHomologyUBERON_0010000,WithHomologyUBERON_0011216	1.96	WithoutHomologyUBERON_0003129	ZP_0000117--HP_0000277	WithoutHomologyUBERON_0000033,WithoutHomologyUBERON_0000075,WithoutHomologyUBERON_0011676,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004120,WithoutHomologyUBERON_0004121,WithoutHomologyUBERON_0010912,WithoutHomologyUBERON_0001444,WithoutHomologyUBERON_0010314,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0005944,WithoutHomologyUBERON_0001474,WithoutHomologyUBERON_0001434,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0000477,WithoutHomologyUBERON_0003457,WithoutHomologyUBERON_0000475,WithoutHomologyUBERON_0001456,WithoutHomologyUBERON_0007811,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0007914,WithoutHomologyUBERON_0003129,WithoutHomologyUBERON_0003128,WithoutHomologyUBERON_0011216,WithoutHomologyUBERON_0004765,WithoutHomologyUBERON_0001062
ZFIN:ZDB-GENE-040123-1	NCBI_gene:1028	-1	2.96	WithHomologyUBERON_0001134	ZP_0002490--HP_0000776	WithHomologyBFO_0000040,WithHomologyUBERON_0000465,WithHomologyUBERON_0000479,WithHomologyUBERON_0001134,WithHomologyUBERON_0000062,WithHomologyUBERON_0000061,WithHomologyUBERON_0005090,WithHomologyUBERON_0004120,WithHomologyUBERON_0002385,WithHomologyUBERON_0001062,WithHomologyUBERON_0001630,WithHomologyUBERON_0002036,WithHomologyUBERON_0010000	3.85	WithoutHomologyUBERON_0014892	ZP_0005694--HP_0000776	WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0005090,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0001630,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0014892,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0000475,WithoutHomologyUBERON_0004120,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000383,WithoutHomologyUBERON_0000479
ZFIN:ZDB-GENE-020108-2	NCBI_gene:6261	-1	2.96	WithHomologyUBERON_0001134	ZP_0002066--HP_0003202	WithHomologyBFO_0000040,WithHomologyUBERON_0000465,WithHomologyUBERON_0000479,WithHomologyUBERON_0001062,WithHomologyUBERON_0000062,WithHomologyUBERON_0000061,WithHomologyUBERON_0005090,WithHomologyUBERON_0004120,WithHomologyUBERON_0002385,WithHomologyUBERON_0001134,WithHomologyUBERON_0001630,WithHomologyUBERON_0002036,WithHomologyUBERON_0010000	4.66	WithoutHomologyCL_0008002	ZP_0002066--HP_0012084	WithoutHomologyCL_0000187,WithoutHomologyCL_0000183,WithoutHomologyUBERON_0005090,WithoutHomologyCL_0000188,WithoutHomologyCL_0008002,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000467,WithoutHomologyCL_0002372,WithoutHomologyUBERON_0004120,WithoutHomologyGO_0005575,WithoutHomologyGO_0005623,WithoutHomologyUBERON_0001134,WithoutHomologyCL_0000000,WithoutHomologyCL_0000003,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000383,WithoutHomologyCL_0000228,WithoutHomologyUBERON_0002385,WithoutHomologyCL_0000255,WithoutHomologyCL_0000211,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0001630,WithoutHomologyCL_0002242,WithoutHomologyUBERON_0000479,WithoutHomologyUBERON_0000480,WithoutHomologyCL_0000393,WithoutHomologyCL_0000737,WithoutHomologyUBERON_0002036,WithoutHomologyCL_0002371,WithoutHomologyCL_0000548
ZFIN:ZDB-GENE-040426-2009	NCBI_gene:7317	-1	4.16	WithHomologyCL_0000527	ZP_0003661--HP_0007373	WithHomologyBFO_0000040,WithHomologyCL_0000255,WithHomologyCL_0000211,WithHomologyUBERON_0001016,WithHomologyCL_0000393,WithHomologyGO_0005623,WithHomologyUBERON_0002020,WithHomologyUBERON_0000467,WithHomologyCL_0000527,WithHomologyCL_0000540,WithHomologyUBERON_0000480,WithHomologyUBERON_0004121,WithHomologyCL_0000548,WithHomologyCL_0002371,WithHomologyUBERON_0005162,WithHomologyUBERON_0011215,WithHomologyCL_0000003,WithHomologyCL_0000000,WithHomologyCL_0000100,WithHomologyUBERON_0001062,WithHomologyUBERON_0000061,WithHomologyCL_0002319,WithHomologyUBERON_0000477,WithHomologyGO_0005575,WithHomologyUBERON_0000465,WithHomologyCL_0000404	4.28	WithoutHomologyCL_0000100	ZP_0003661--HP_0007373	WithoutHomologyUBERON_0000467,WithoutHomologyCL_0000527,WithoutHomologyUBERON_0001062,WithoutHomologyCL_0002319,WithoutHomologyUBERON_0004121,WithoutHomologyGO_0005575,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0001016,WithoutHomologyGO_0005623,WithoutHomologyUBERON_0005162,WithoutHomologyCL_0000003,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0002020,WithoutHomologyUBERON_0002240,WithoutHomologyCL_0000100,WithoutHomologyCL_0000255,WithoutHomologyCL_0000211,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0010314,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0000477,WithoutHomologyCL_0000000,WithoutHomologyUBERON_0003103,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0005174,WithoutHomologyCL_0000404,WithoutHomologyCL_0000393,WithoutHomologyCL_0000548,WithoutHomologyUBERON_0000489,WithoutHomologyCL_0000540,WithoutHomologyUBERON_0011215,WithoutHomologyCL_0002371,WithoutHomologyUBERON_0002315
ZFIN:ZDB-GENE-030520-2	NCBI_gene:7140	0	1.85	WithHomologyUBERON_0005090	ZP_0000242--HP_0100360	WithHomologyBFO_0000040,WithHomologyUBERON_0000465,WithHomologyUBERON_0000062,WithHomologyUBERON_0000061,WithHomologyUBERON_0005090,WithHomologyUBERON_0001062,WithHomologyUBERON_0001630,WithHomologyUBERON_0010000	1.85	WithoutHomologyUBERON_0005090	ZP_0000242--HP_0100360	WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0005090,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0001630,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000383
ZFIN:ZDB-GENE-030131-2908	NCBI_gene:56603	-1	4.2	WithHomologyUBERON_0008785	ZP_0003538--HP_0001454	WithHomologyUBERON_0000475,WithHomologyBFO_0000040,WithHomologyUBERON_0000465,WithHomologyUBERON_0004708,WithHomologyUBERON_0002529,WithHomologyUBERON_0000061,WithHomologyUBERON_0000026,WithHomologyUBERON_0008785,WithHomologyUBERON_0001062,WithHomologyUBERON_0010758,WithHomologyUBERON_0010538,WithHomologyUBERON_0010000	4.65	WithoutHomologyUBERON_0003685	ZP_0003562--HP_0001363	WithoutHomologyUBERON_0000033,WithoutHomologyUBERON_0000075,WithoutHomologyUBERON_0011676,WithoutHomologyUBERON_0009198,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004120,WithoutHomologyUBERON_0010912,WithoutHomologyUBERON_0001444,WithoutHomologyUBERON_0010314,WithoutHomologyUBERON_0002209,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000982,WithoutHomologyUBERON_0005944,WithoutHomologyUBERON_0004905,WithoutHomologyUBERON_0003685,WithoutHomologyUBERON_0001474,WithoutHomologyUBERON_0001434,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0000477,WithoutHomologyUBERON_0003457,WithoutHomologyUBERON_0000475,WithoutHomologyUBERON_0001456,WithoutHomologyUBERON_0007811,WithoutHomologyUBERON_0011134,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0007914,WithoutHomologyUBERON_0003129,WithoutHomologyUBERON_0003128,WithoutHomologyUBERON_0011216,WithoutHomologyUBERON_0004765,WithoutHomologyUBERON_0001062
ZFIN:ZDB-GENE-020424-3	NCBI_gene:4000	-1	3.22	WithHomologyUBERON_0002407	ZP_0000038--HP_0001698	WithHomologyBFO_0000040,WithHomologyUBERON_0000119,WithHomologyUBERON_0006914,WithHomologyUBERON_0004457,WithHomologyUBERON_0004535,WithHomologyUBERON_0004458,WithHomologyUBERON_0000467,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0000483,WithHomologyUBERON_0003103,WithHomologyUBERON_0010314,WithHomologyUBERON_0005181,WithHomologyUBERON_0000064,WithHomologyUBERON_0000062,WithHomologyUBERON_0000061,WithHomologyUBERON_0000948,WithHomologyUBERON_0001062,WithHomologyUBERON_0010000,WithHomologyUBERON_0002407,WithHomologyUBERON_0000479,WithHomologyUBERON_0007100,WithHomologyUBERON_0004120,WithHomologyUBERON_0005177,WithHomologyUBERON_0015228,WithHomologyUBERON_0004923	3.43	WithoutHomologyGO_0060047	ZP_0000230--HP_0004755	WithoutHomologyUBERON_0000480,WithoutHomologyGO_0008150,WithoutHomologyGO_0044707,WithoutHomologyUBERON_0004535,WithoutHomologyGO_0032501,WithoutHomologyUBERON_0000061,WithoutHomologyGO_0060047,WithoutHomologyBFO_0000040,WithoutHomologyGO_0003015,WithoutHomologyUBERON_0001062,WithoutHomologyGO_0044699,WithoutHomologyGO_0003013,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0000465,WithoutHomologyGO_0003008
ZFIN:ZDB-GENE-000403-1	NCBI_gene:8312	-1	2.81	WithHomologyUBERON_0000160	ZP_0000379--HP_0100668	WithHomologyUBERON_0000467,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0000064,WithHomologyUBERON_0000160,WithHomologyUBERON_0000061,WithHomologyUBERON_0001007,WithHomologyUBERON_0013522,WithHomologyUBERON_0001062,WithHomologyUBERON_0004921,WithHomologyUBERON_0010000	2.85	WithoutHomologyUBERON_0000160	ZP_0000379--HP_0100668	WithoutHomologyUBERON_0000160,WithoutHomologyUBERON_0005409,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0013522,WithoutHomologyUBERON_0001007,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0000916,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0009569,WithoutHomologyUBERON_0004921,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0000064,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000475
ZFIN:ZDB-GENE-041210-125	NCBI_gene:23426	-1	0	None			0.82	WithoutHomologyUBERON_0000468	ZP_0000212--HP_0001537	WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0000468
ZFIN:ZDB-GENE-040704-64	NCBI_gene:5654	-1	1.46	WithHomologyUBERON_0003103	ZP_0000038--HP_0000020	WithHomologyUBERON_0000467,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0000062,WithHomologyUBERON_0000061,WithHomologyUBERON_0003103,WithHomologyUBERON_0005177,WithHomologyUBERON_0001062,WithHomologyUBERON_0004120,WithHomologyUBERON_0010000	1.54	WithoutHomologyUBERON_0005944	ZP_0000473--HP_0003418	WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0001434,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0005944,WithoutHomologyUBERON_0011216,WithoutHomologyUBERON_0004120,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0010912,WithoutHomologyUBERON_0000477
ZFIN:ZDB-GENE-060503-526	NCBI_gene:11311	-1	1.52	WithHomologyUBERON_0002390	ZP_0000563--HP_0001978	WithHomologyUBERON_0002405,WithHomologyUBERON_0000467,WithHomologyCL_0000000,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyGO_0005575,WithHomologyUBERON_0000061,WithHomologyUBERON_0002390,WithHomologyUBERON_0004120,WithHomologyUBERON_0001062,WithHomologyBFO_0000040	3.9	WithoutHomologyCL_0000775	ZP_0000563--HP_0011991	WithoutHomologyCL_0000219,WithoutHomologyCL_0000081,WithoutHomologyUBERON_0002405,WithoutHomologyUBERON_0002390,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004120,WithoutHomologyGO_0005575,WithoutHomologyGO_0005623,WithoutHomologyGO_0008150,WithoutHomologyCL_0000000,WithoutHomologyCL_0000003,WithoutHomologyGO_0030097,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0010000,WithoutHomologyGO_0044699,WithoutHomologyCL_0000766,WithoutHomologyGO_0048513,WithoutHomologyCL_0000763,WithoutHomologyCL_0000255,WithoutHomologyGO_0032502,WithoutHomologyUBERON_0004177,WithoutHomologyCL_0000094,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0001062,WithoutHomologyCL_0000988,WithoutHomologyGO_0048856,WithoutHomologyCL_0002371,WithoutHomologyUBERON_0000480,WithoutHomologyGO_0048534,WithoutHomologyCL_0000738,WithoutHomologyGO_0044767,WithoutHomologyCL_0000548,WithoutHomologyCL_0000775
ZFIN:ZDB-GENE-050119-2	NCBI_gene:4036	-1	2.84	WithHomologyUBERON_0005388	ZP_0007434--HP_0000541	WithHomologyUBERON_0000019,WithHomologyBFO_0000040,WithHomologyUBERON_0000055,WithHomologyUBERON_0004535,WithHomologyUBERON_0001032,WithHomologyUBERON_0001016,WithHomologyUBERON_0000970,WithHomologyUBERON_0011676,WithHomologyUBERON_0000467,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0004121,WithHomologyUBERON_0000033,WithHomologyUBERON_0005388,WithHomologyUBERON_0015212,WithHomologyUBERON_0010314,WithHomologyUBERON_0004111,WithHomologyUBERON_0010230,WithHomologyUBERON_0000047,WithHomologyUBERON_0000062,WithHomologyUBERON_0000061,WithHomologyUBERON_0000966,WithHomologyUBERON_0001062,WithHomologyUBERON_0010000,WithHomologyUBERON_0000475,WithHomologyUBERON_0000477,WithHomologyUBERON_0000479,WithHomologyUBERON_0001981,WithHomologyUBERON_0000020,WithHomologyUBERON_0004120	3.35	WithoutHomologyGO_0007601	ZP_0001865--HP_0000545	WithoutHomologyUBERON_0000033,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0011676,WithoutHomologyGO_0007601,WithoutHomologyUBERON_0000019,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004121,WithoutHomologyGO_0050953,WithoutHomologyUBERON_0010314,WithoutHomologyGO_0008150,WithoutHomologyUBERON_0010230,WithoutHomologyUBERON_0001032,WithoutHomologyUBERON_0002104,WithoutHomologyUBERON_0010000,WithoutHomologyGO_0044699,WithoutHomologyGO_0050877,WithoutHomologyUBERON_0000020,WithoutHomologyGO_0044707,WithoutHomologyGO_0032501,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0000047,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0000475,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0015212,WithoutHomologyGO_0007600,WithoutHomologyUBERON_0000465,WithoutHomologyGO_0003008,WithoutHomologyUBERON_0000970
ZFIN:ZDB-GENE-050210-1	NCBI_gene:80207	-1	0.78	WithHomologyUBERON_0001016	ZP_0009830--HP_0100543	WithHomologyUBERON_0000467,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0000061,WithHomologyUBERON_0001062,WithHomologyUBERON_0001016,WithHomologyBFO_0000040	1.39	WithoutHomologyNBO_0000313	ZP_0009830--HP_0002072	WithoutHomologyUBERON_0001016,WithoutHomologyUBERON_0000480,WithoutHomologyGO_0008150,WithoutHomologyGO_0044699,WithoutHomologyGO_0044707,WithoutHomologyGO_0032501,WithoutHomologyUBERON_0000061,WithoutHomologyBFO_0000040,WithoutHomologyGO_0007610,WithoutHomologyGO_0050896,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000467,WithoutHomologyNBO_0000313,WithoutHomologyUBERON_0000465
ZFIN:ZDB-GENE-050517-9	NCBI_gene:10058	0	1.59	WithHomologyUBERON_0010230	ZP_0007728--HP_0100887	WithHomologyUBERON_0000019,WithHomologyUBERON_0000475,WithHomologyUBERON_0010000,WithHomologyUBERON_0000047,WithHomologyUBERON_0000480,WithHomologyUBERON_0000465,WithHomologyUBERON_0000062,WithHomologyUBERON_0000020,WithHomologyUBERON_0000061,WithHomologyUBERON_0000467,WithHomologyUBERON_0000033,WithHomologyUBERON_0015212,WithHomologyUBERON_0001062,WithHomologyUBERON_0001032,WithHomologyUBERON_0010314,WithHomologyUBERON_0011676,WithHomologyUBERON_0000970,WithHomologyUBERON_0004121,WithHomologyUBERON_0010230,WithHomologyBFO_0000040	1.59	WithoutHomologyUBERON_0010230	ZP_0007728--HP_0100887	WithoutHomologyUBERON_0000033,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0011676,WithoutHomologyUBERON_0000019,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004121,WithoutHomologyUBERON_0010314,WithoutHomologyUBERON_0010230,WithoutHomologyUBERON_0001032,WithoutHomologyUBERON_0002104,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000020,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0000047,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0000477,WithoutHomologyUBERON_0000475,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0015212,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000970
ZFIN:ZDB-GENE-021120-2	NCBI_gene:2916	0	1.59	WithHomologyUBERON_0010230	ZP_0002885--HP_0000504	WithHomologyUBERON_0000019,WithHomologyUBERON_0000475,WithHomologyUBERON_0010000,WithHomologyUBERON_0000047,WithHomologyUBERON_0000480,WithHomologyUBERON_0000465,WithHomologyUBERON_0000062,WithHomologyUBERON_0000020,WithHomologyUBERON_0000061,WithHomologyUBERON_0000467,WithHomologyUBERON_0000033,WithHomologyUBERON_0015212,WithHomologyUBERON_0001062,WithHomologyUBERON_0001032,WithHomologyUBERON_0010314,WithHomologyUBERON_0011676,WithHomologyUBERON_0000970,WithHomologyUBERON_0004121,WithHomologyUBERON_0010230,WithHomologyBFO_0000040	1.59	WithoutHomologyUBERON_0002104	ZP_0002885--HP_0000504	WithoutHomologyUBERON_0000047,WithoutHomologyUBERON_0000033,WithoutHomologyUBERON_0010314,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0010230,WithoutHomologyUBERON_0015212,WithoutHomologyUBERON_0000020,WithoutHomologyUBERON_0004121,WithoutHomologyUBERON_0011676,WithoutHomologyUBERON_0001032,WithoutHomologyUBERON_0002104,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0000019,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0000475,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000970,WithoutHomologyUBERON_0000061,WithoutHomologyBFO_0000040
ZFIN:ZDB-GENE-991119-4	NCBI_gene:5663	-1	2.18	WithHomologyCL_0000540	ZP_0000331--HP_0007373	WithHomologyGO_0005623,WithHomologyCL_0002319,WithHomologyBFO_0000040,WithHomologyCL_0000000,WithHomologyUBERON_0000465,WithHomologyCL_0000255,WithHomologyCL_0000540,WithHomologyGO_0005575,WithHomologyCL_0000548,WithHomologyCL_0000393,WithHomologyCL_0002371,WithHomologyUBERON_0004121,WithHomologyUBERON_0001062,WithHomologyUBERON_0000061,WithHomologyCL_0000404,WithHomologyCL_0000211,WithHomologyCL_0000003	2.77	WithoutHomologyUBERON_0002240	ZP_0007845--HP_0007373	WithoutHomologyUBERON_0003103,WithoutHomologyUBERON_0001016,WithoutHomologyUBERON_0010314,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0005174,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0000489,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0002240,WithoutHomologyUBERON_0004121,WithoutHomologyUBERON_0000465
ZFIN:ZDB-GENE-081104-81	NCBI_gene:23322	0	2.14	WithHomologyUBERON_0001893	ZP_0000054--HP_0007364	WithHomologyUBERON_0002780,WithHomologyBFO_0000040,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0000481,WithHomologyUBERON_0001890,WithHomologyUBERON_0000062,WithHomologyUBERON_0002616,WithHomologyUBERON_0000073,WithHomologyUBERON_0000061,WithHomologyUBERON_0000467,WithHomologyUBERON_0004121,WithHomologyUBERON_0001062,WithHomologyUBERON_0010314,WithHomologyUBERON_0001016,WithHomologyUBERON_0001893,WithHomologyUBERON_0010000,WithHomologyUBERON_0000955	2.14	WithoutHomologyUBERON_0001893	ZP_0000054--HP_0007364	WithoutHomologyUBERON_0001016,WithoutHomologyUBERON_0000481,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0000955,WithoutHomologyUBERON_0002616,WithoutHomologyUBERON_0002780,WithoutHomologyUBERON_0001890,WithoutHomologyUBERON_0000061,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0010314,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000073,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004121,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0001893,WithoutHomologyUBERON_0000062
ZFIN:ZDB-GENE-020806-5	NCBI_gene:2099	-1	0.17	WithHomologyBFO_0000040	ZP_0001566--HP_0000140	WithHomologyUBERON_0000465,WithHomologyUBERON_0000061,WithHomologyBFO_0000040,WithHomologyUBERON_0001062	0.23	WithoutHomologyGO_0008150	ZP_0001566--HP_0000140	WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0001062,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0000061,WithoutHomologyGO_0008150
ZFIN:ZDB-GENE-030323-1	NCBI_gene:2263	0	4.03	WithHomologyUBERON_0001891	ZP_0004818--HP_0002410	WithHomologyBFO_0000040,WithHomologyUBERON_0002298,WithHomologyUBERON_0000480,WithHomologyUBERON_0000481,WithHomologyUBERON_0000465,WithHomologyUBERON_0000062,WithHomologyUBERON_0002616,WithHomologyUBERON_0000073,WithHomologyUBERON_0001891,WithHomologyUBERON_0000467,WithHomologyUBERON_0004121,WithHomologyUBERON_0000955,WithHomologyUBERON_0001062,WithHomologyUBERON_0010314,WithHomologyUBERON_0001016,WithHomologyUBERON_0000061,WithHomologyUBERON_0010000	4.03	WithoutHomologyUBERON_0001891	ZP_0004818--HP_0002410	WithoutHomologyUBERON_0001891,WithoutHomologyUBERON_0000073,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004121,WithoutHomologyUBERON_0002298,WithoutHomologyUBERON_0001016,WithoutHomologyUBERON_0010314,WithoutHomologyGO_0008150,WithoutHomologyUBERON_0002616,WithoutHomologyBFO_0000040,WithoutHomologyGO_0048731,WithoutHomologyUBERON_0010000,WithoutHomologyGO_0044699,WithoutHomologyGO_0032502,WithoutHomologyUBERON_0000064,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0000062,WithoutHomologyGO_0044767,WithoutHomologyGO_0048856,WithoutHomologyUBERON_0000481,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0000955,WithoutHomologyUBERON_0000465,WithoutHomologyGO_0007399
ZFIN:ZDB-GENE-990714-19	NCBI_gene:55714	0	1.59	WithHomologyUBERON_0010230	ZP_0010567--HP_0100887	WithHomologyUBERON_0000019,WithHomologyUBERON_0000475,WithHomologyUBERON_0010000,WithHomologyUBERON_0000047,WithHomologyUBERON_0000480,WithHomologyUBERON_0000465,WithHomologyUBERON_0000062,WithHomologyUBERON_0000020,WithHomologyUBERON_0000061,WithHomologyUBERON_0000467,WithHomologyUBERON_0000033,WithHomologyUBERON_0015212,WithHomologyUBERON_0001062,WithHomologyUBERON_0001032,WithHomologyUBERON_0010314,WithHomologyUBERON_0011676,WithHomologyUBERON_0000970,WithHomologyUBERON_0004121,WithHomologyUBERON_0010230,WithHomologyBFO_0000040	1.59	WithoutHomologyUBERON_0010230	ZP_0010567--HP_0100887	WithoutHomologyUBERON_0000033,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0011676,WithoutHomologyUBERON_0000019,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004121,WithoutHomologyUBERON_0010314,WithoutHomologyUBERON_0010230,WithoutHomologyUBERON_0001032,WithoutHomologyUBERON_0002104,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000020,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0000047,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0000477,WithoutHomologyUBERON_0000475,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0015212,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000970
